label,title,speaker,lines
6,We Know,JEFFERSON,Whaaaat
6,We Know,HAMILTON,She courted me
6,We Know,HAMILTON,Escorted me to bed and when she had me in a corner
6,We Know,HAMILTON,That's when Reynolds extorted me
6,We Know,HAMILTON,For a sordid fee
6,We Know,HAMILTON,I paid him quarterly
6,We Know,HAMILTON,I may have mortally wounded my prospects
6,We Know,HAMILTON,But my papers are orderly
6,We Know,HAMILTON,As you can see I kept a record of every check in my checkered history
6,We Know,HAMILTON,Check it again against your list and see consistency
6,We Know,HAMILTON,I never spent a cent that wasn't mine
6,We Know,HAMILTON,"You sent the dogs after my scent, that's fine"
6,We Know,HAMILTON,"Yes, I have reasons for shame"
6,We Know,HAMILTON,But I have not committed treason and sullied my good name
6,We Know,HAMILTON,As you can see I have done nothing to provoke legal action
6,We Know,HAMILTON,Are my answers to your satisfaction?
6,We Know,JEFFERSON,My God
6,We Know,MADISON,"Gentlemen, let's go"
6,We Know,HAMILTON,So?
6,We Know,JEFFERSON/MADISON,The people won't know what we know
6,We Know,HAMILTON,Burr
6,We Know,HAMILTON,How do I know you won't use this against me
6,We Know,HAMILTON,The next time we go toe to toe?
6,We Know,BURR,"Alexander, rumors only grow"
6,We Know,BURR,And we both know what we know
6,Hurricane,HAMILTON,In the eye of a hurricane
6,Hurricane,HAMILTON,There is quiet
6,Hurricane,HAMILTON,For just a moment
6,Hurricane,HAMILTON,A yellow sky
6,Hurricane,HAMILTON,When I was seventeen a hurricane
6,Hurricane,HAMILTON,Destroyed my town
6,Hurricane,HAMILTON,I didn't drown
6,Hurricane,HAMILTON,I couldn't seem to die
6,Hurricane,HAMILTON,I wrote my way out
6,Hurricane,HAMILTON,Wrote everything down far as I could see
6,Hurricane,HAMILTON,I wrote my way out
6,Hurricane,HAMILTON,I looked up and the town had its eyes on me
6,Hurricane,HAMILTON,They passed a plate around
6,Hurricane,HAMILTON,Total strangers
6,Hurricane,HAMILTON,Moved to kindness by my story
6,Hurricane,HAMILTON,Raised enough for me to book passage on a
6,Hurricane,HAMILTON,Ship that was New York bound...
6,Hurricane,HAMILTON,I wrote my way out of hell
6,Hurricane,HAMILTON,I wrote my way to revolution
6,Hurricane,HAMILTON,I was louder than the crack in the bell
6,Hurricane,HAMILTON,I wrote Eliza love letters until she fell
6,Hurricane,HAMILTON,I wrote about The Constitution and defended it well
6,Hurricane,HAMILTON,And in the face of ignorance and resistance
6,Hurricane,HAMILTON,I wrote financial systems into existence
6,Hurricane,HAMILTON,And when my prayers to God were met with indifference
6,Hurricane,HAMILTON,"I picked up a pen, I wrote my own deliverance"
6,Hurricane,HAMILTON,In the eye of a hurricane
6,Hurricane,HAMILTON,There is quiet
6,Hurricane,HAMILTON,For just a moment
6,Hurricane,HAMILTON,A yellow sky
6,Hurricane,HAMILTON,I was twelve when my mother died
6,Hurricane,HAMILTON,She was holding me
6,Hurricane,HAMILTON,We were sick and she was holding me
6,Hurricane,HAMILTON,I couldn't seem to die
6,Hurricane,BURR,"Wait for it, wait for it, wait for it..."
6,Hurricane,HAMILTON,I'll write my way out...
6,Hurricane,BURR & ENSEMBLE,"Wait for it, wait for it, wait for it..."
6,Hurricane,HAMILTON,"Write ev'rything down, far as I can see..."
6,Hurricane,BURR & ENSEMBLE,"Wait for it, wait for it, wait for it, wait..."
6,Hurricane,ANGELICA/ELIZA/MARIA/WASHINGTON,History has its eyes on you
6,Hurricane,HAMILTON,I'll write my way out...
6,Hurricane,HAMILTON,Overwhelm them with honesty
6,Hurricane,HAMILTON,"This is the eye of the hurricane, this is the only"
6,Hurricane,HAMILTON,Way I can protect my legacy...
6,Hurricane,COMPANY (EXCEPT HAMILTON),"Wait for it, wait for it, wait for it, wait..."
6,Hurricane,HAMILTON,The Reynolds Pamphlet
6,Burn,ELIZA,I saved every letter you wrote me
6,Burn,ELIZA,From the moment I read them
6,Burn,ELIZA,I knew you were mine
6,Burn,ELIZA,You said you were mine
6,Burn,ELIZA,I thought you were mine
6,Burn,ELIZA,Do you know what Angelica said
6,Burn,ELIZA,When we saw your first letter arrive?
6,Burn,ELIZA,She said
6,Burn,ELIZA,"""Be careful with that one, love"
6,Burn,ELIZA,He will do what it takes to survive."
6,Burn,ELIZA,You and your words flooded my senses
6,Burn,ELIZA,Your sentences left me defenseless
6,Burn,ELIZA,You built me palaces out of paragraphs
6,Burn,ELIZA,You built cathedrals
6,Burn,ELIZA,I'm re-reading the letters you wrote me
6,Burn,ELIZA,I'm searching and scanning for answers
6,Burn,ELIZA,In every line
6,Burn,ELIZA,For some kind of sign
6,Burn,ELIZA,And when you were mine
6,Burn,ELIZA,The world seemed to
6,Burn,ELIZA,Burn
6,Burn,ELIZA,Burn
6,Burn,ELIZA,You published the letters she wrote you
6,Burn,ELIZA,You told the whole world how you brought
6,Burn,ELIZA,This girl into our bed
6,Burn,ELIZA,"In clearing your name, you have ruined our lives"
6,Burn,ELIZA,Do you know what Angelica said
6,Burn,ELIZA,When she read what you'd done?
6,Burn,ELIZA,She said
6,Burn,ELIZA,"""You have married an Icarus"
6,Burn,ELIZA,He has flown too close to the sun."
6,Burn,ELIZA,"You and your words, obsessed with your legacy..."
6,Burn,ELIZA,Your sentences border on senseless
6,Burn,ELIZA,And you are paranoid in every paragraph
6,Burn,ELIZA,How they perceive you
6,Burn,ELIZA,"You, you, you..."
6,Burn,ELIZA,I'm erasing myself from the narrative
6,Burn,ELIZA,Let future historians wonder how Eliza
6,Burn,ELIZA,Reacted when you broke her heart
6,Burn,ELIZA,You have torn it all apart
6,Burn,ELIZA,I am watching it
6,Burn,ELIZA,Burn
6,Burn,ELIZA,Watching it burn
6,Burn,ELIZA,The world has no right to my heart
6,Burn,ELIZA,The world has no place in our bed
6,Burn,ELIZA,They don't get to know what I said
6,Burn,ELIZA,I'm burning the memories
6,Burn,ELIZA,Burning the letters that might have redeemed you
6,Burn,ELIZA,You forfeit all rights to my heart
6,Burn,ELIZA,You forfeit the place in our bed
6,Burn,ELIZA,You sleep in your office instead
6,Burn,ELIZA,With only the memories
6,Burn,ELIZA,Of when you were mine
6,Burn,ELIZA,I hope that you burn
6,Blow Us All Away,PHILIP,Meet the latest graduate of King's College!
6,Blow Us All Away,PHILIP,"I prob'ly shouldn't brag, but, dag, I amaze and astonish!"
6,Blow Us All Away,PHILIP,The scholars say I got the same virtuosity and brains as my pops!
6,Blow Us All Away,PHILIP,The ladies say my brain's not where the resemblance stops!
6,Blow Us All Away,PHILIP,I'm only nineteen but my mind is older
6,Blow Us All Away,PHILIP,"Gotta be my own man, like my father, but bolder"
6,Blow Us All Away,PHILIP,I shoulder his legacy with pride
6,Blow Us All Away,PHILIP,I used to hear him say
6,Blow Us All Away,PHILIP,That someday
6,Blow Us All Away,PHILIP,I would-
6,Blow Us All Away,ENSEMBLE,Blow us all away
6,Blow Us All Away,PHILIP,"Ladies, I'm lookin for a Mr. George Eacker"
6,Blow Us All Away,PHILIP,"Made a speech last week, our Fourth of July speaker"
6,Blow Us All Away,PHILIP,He disparaged my father's legacy in front of a crowd
6,Blow Us All Away,PHILIP,"I can't have that, I'm making my father proud"
6,Blow Us All Away,MARTHA,I saw him just up Broadway a couple of blocks
6,Blow Us All Away,MARTHA,He was goin' to see a play
6,Blow Us All Away,PHILIP,"Well, I'll go visit his box"
6,Blow Us All Away,DOLLY,"God, you're a fox"
6,Blow Us All Away,PHILIP,And y'all look pretty good in ya' frocks
6,Blow Us All Away,PHILIP,"How 'bout when I get back, we all strip down to our socks?"
6,Blow Us All Away,BOTH,Ok!
6,Blow Us All Away,COMPANY,Blow us all away!
6,Blow Us All Away,PHILIP,George!
6,Blow Us All Away,GEORGE EACKER,Shh
6,Blow Us All Away,PHILIP,George!
6,Blow Us All Away,GEORGE EACKER,Shh! I'm tryin' to watch the show!
6,Blow Us All Away,PHILIP,Ya' shoulda watched your mouth before you
6,Blow Us All Away,PHILIP,Talked about my father though!
6,Blow Us All Away,GEORGE EACKER,I didn't say anything that wasn't true
6,Blow Us All Away,GEORGE EACKER,"Your father's a scoundrel, and so, it seems, are you"
6,Blow Us All Away,ENSEMBLE,Ooooooooooh!
6,Blow Us All Away,PHILIP,It's like that?
6,Blow Us All Away,GEORGE EACKER,"Yeah, I don't fool around"
6,Blow Us All Away,GEORGE EACKER,I'm not your little schoolboy friends
6,Blow Us All Away,PHILIP,See you on the dueling ground
6,Blow Us All Away,PHILIP,"That is, unless you wanna step outside and go now"
6,Blow Us All Away,GEORGE EACKER,"I know where to find you, piss off"
6,Blow Us All Away,GEORGE EACKER,I'm watchin' this show now
6,Blow Us All Away,GEORGE EACKER,Shh
6,Blow Us All Away,PHILIP,"Pops, if you had only heard the shit he said about you"
6,Blow Us All Away,PHILIP,I doubt you would have let it slide and I was not about to-
6,Blow Us All Away,HAMILTON,Slow down
6,Blow Us All Away,PHILIP,I came to ask you for advice. This is my very first duel
6,Blow Us All Away,PHILIP,They don't exactly cover this subject in boarding school
6,Blow Us All Away,HAMILTON,Did your friends attempt to negotiate a peace?
6,Blow Us All Away,PHILIP,"He refused to apologize, we had to let the peace talks cease"
6,Blow Us All Away,HAMILTON,Where is this happening?
6,Blow Us All Away,PHILIP,"Across the river, in Jersey"
6,Blow Us All Away,HAMILTON/PHILIP,Everything is legal in New Jersey...
6,Blow Us All Away,HAMILTON,Alright. So this is what you're gonna do:
6,Blow Us All Away,HAMILTON,Stand there like a man until Eacker is in front of you
6,Blow Us All Away,HAMILTON,"When the time comes, fire your weapon in the air"
6,Blow Us All Away,HAMILTON,This will put an end to the whole affair
6,Blow Us All Away,PHILIP,But what if he decides to shoot? Then I'm a goner
6,Blow Us All Away,HAMILTON,No. He'll follow suit if he's truly a man of honor
6,Blow Us All Away,HAMILTON,"To take someone's life, that is something you can't shake"
6,Blow Us All Away,HAMILTON,"Philip, your mother can't take another heartbreak"
6,Blow Us All Away,PHILIP,Father-
6,Blow Us All Away,HAMILTON,Promise me. You don't want this
6,Blow Us All Away,HAMILTON,Young man's blood on your conscience
6,Blow Us All Away,PHILIP,"Okay, I promise"
6,Blow Us All Away,HAMILTON,Come back home when you're done
6,Blow Us All Away,HAMILTON,"Take my guns. Be smart. Make me proud, son"
6,Blow Us All Away,PHILIP,My name is Philip
6,Blow Us All Away,PHILIP,I am a poet
6,Blow Us All Away,PHILIP,"I'm a little nervous, but I can't show it"
6,Blow Us All Away,PHILIP,"I'm sorry, I'm a Hamilton with pride"
6,Blow Us All Away,PHILIP,"You talk about my father, I cannot let it slide"
6,Blow Us All Away,PHILIP,Mister Eacker! How was the rest of your show?
6,Blow Us All Away,GEORGE EACKER,I'd rather skip the pleasantries
6,Blow Us All Away,GEORGE EACKER,Let's go
6,Blow Us All Away,GEORGE EACKER,Grab your pistol
6,Blow Us All Away,PHILIP,Confer with your men
6,Blow Us All Away,PHILIP,The duel will commence after we count to ten
6,Blow Us All Away,ENSEMBLE,Count to ten!
6,Blow Us All Away,PHILIP,"Look 'em in the eye, aim no higher"
6,Blow Us All Away,PHILIP,Summon all the courage you require
6,Blow Us All Away,PHILIP,Then slowly and clearly aim your gun towards the sky-
6,Blow Us All Away,MALE ENSEMBLE,One two three four
6,Blow Us All Away,FULL ENSEMBLE,Five six seven-
7,Stay Alive (Reprise),ENSEMBLE WOMEN,Stay alive...
7,Stay Alive (Reprise),ENSEMBLE WOMEN,Stay alive... 
7,Stay Alive (Reprise),HAMILTON,Where's my son?
7,Stay Alive (Reprise),DOCTOR,"Mr. Hamilton, come in. They brought him in a half an hour ago. He lost a lot of blood on the way over"
7,Stay Alive (Reprise),ENSEMBLE WOMEN,Stay alive...
7,Stay Alive (Reprise),HAMILTON,Is he alive?
7,Stay Alive (Reprise),DOCTOR,Yes. But you have to understand
7,Stay Alive (Reprise),DOCTOR,The bullet entered just above his hip and
7,Stay Alive (Reprise),DOCTOR,Lodged in his right arm
7,Stay Alive (Reprise),HAMILTON,Can I see him please?
7,Stay Alive (Reprise),DOCTOR,"I'm doing ev'rything I can, but the wound was"
7,Stay Alive (Reprise),DOCTOR,Already infected when he arrived-
7,Stay Alive (Reprise),HAMILTON,Philip
7,Stay Alive (Reprise),PHILIP,Pa
7,Stay Alive (Reprise),PHILIP,"I did exactly as you said, Pa"
7,Stay Alive (Reprise),PHILIP,I held my head up high
7,Stay Alive (Reprise),HAMILTON,"I know, I know. Shh"
7,Stay Alive (Reprise),HAMILTON,"I know, I know "
7,Stay Alive (Reprise),PHILIP,High
7,Stay Alive (Reprise),HAMILTON,Shh. I know you did
7,Stay Alive (Reprise),HAMILTON,Ev'rything just right
7,Stay Alive (Reprise),HAMILTON,Shh 
7,Stay Alive (Reprise),PHILIP,Even before we got to ten-
7,Stay Alive (Reprise),HAMILTON,"I know, I know "
7,Stay Alive (Reprise),PHILIP,I was aiming for the sky
7,Stay Alive (Reprise),HAMILTON,"I know, I know "
7,Stay Alive (Reprise),PHILIP,I was aiming for the sky
7,Stay Alive (Reprise),HAMILTON,I know
7,Stay Alive (Reprise),HAMILTON,Save your strength and
7,Stay Alive (Reprise),HAMILTON,Stay alive...
7,Stay Alive (Reprise),ENSEMBLE MEN,Stay alive...
7,Stay Alive (Reprise),ELIZA,No!
7,Stay Alive (Reprise),HAMILTON,Eliza
7,Stay Alive (Reprise),ELIZA,Is he breathing? Is he going to survive this? 
7,Stay Alive (Reprise),ENSEMBLE MEN,Stay alive...
7,Stay Alive (Reprise),ELIZA,"Who did this, Alexander, did you know?"
7,Stay Alive (Reprise),PHILIP,"Mom, I'm so sorry for forgetting what you taught me"
7,Stay Alive (Reprise),ELIZA,My son-
7,Stay Alive (Reprise),PHILIP,We played piano
7,Stay Alive (Reprise),ELIZA,I taught you piano
7,Stay Alive (Reprise),PHILIP,You would put your hands on mine
7,Stay Alive (Reprise),ELIZA,You changed the melody every time
7,Stay Alive (Reprise),PHILIP,Ha. I would always change the line
7,Stay Alive (Reprise),ELIZA,"Shh. I know, I know"
7,Stay Alive (Reprise),PHILIP,I would always change the line
7,Stay Alive (Reprise),ELIZA,"I know, I know"
7,Stay Alive (Reprise),ELIZA,Un deux trois quatre 
7,Stay Alive (Reprise),PHILIP,Un deux trois quatre
7,Stay Alive (Reprise),ELIZA,Cinq six sept huit neuf 
7,Stay Alive (Reprise),PHILIP,Cinq six sept huit neuf
7,Stay Alive (Reprise),ELIZA,Good
7,Stay Alive (Reprise),ELIZA,Un deux trois quatre
7,Stay Alive (Reprise),ELIZA,Cinq six sept
7,Stay Alive (Reprise),PHILIP,Un deux trois...
7,Stay Alive (Reprise),ELIZA,Huit neuf
7,Stay Alive (Reprise),ELIZA,Sept huit neuf-
7,Stay Alive (Reprise),ELIZA,Sept huit...
7,It's Quiet Uptown,ANGELICA,There are moments that the words don't reach
7,It's Quiet Uptown,ANGELICA,There is suffering too terrible to name
7,It's Quiet Uptown,ANGELICA,You hold your child as tight as you can
7,It's Quiet Uptown,ANGELICA,And push away the unimaginable
7,It's Quiet Uptown,ANGELICA,The moments when you're in so deep
7,It's Quiet Uptown,ANGELICA,It feels easier to just swim down
7,It's Quiet Uptown,ANGELICA & ENSEMBLE,The Hamiltons move uptown
7,It's Quiet Uptown,ANGELICA & ENSEMBLE,And learn to live with the unimaginable
7,It's Quiet Uptown,HAMILTON,I spend hours in the garden
7,It's Quiet Uptown,HAMILTON,I walk alone to the store
7,It's Quiet Uptown,HAMILTON,And it's quiet uptown
7,It's Quiet Uptown,HAMILTON,I never liked the quiet before
7,It's Quiet Uptown,HAMILTON,I take the children to church on Sunday
7,It's Quiet Uptown,HAMILTON,A sign of the cross at the door
7,It's Quiet Uptown,HAMILTON,And I pray
7,It's Quiet Uptown,HAMILTON,That never used to happen before
7,It's Quiet Uptown,ANGELICA & WOMEN,"If you see him in the street, walking by"
7,It's Quiet Uptown,ANGELICA & WOMEN,"Himself, talking to himself, have pity"
7,It's Quiet Uptown,HAMILTON,"Philip, you would like it uptown"
7,It's Quiet Uptown,HAMILTON,It's quiet uptown
7,It's Quiet Uptown,ANGELICA & WOMEN,He is working through the unimaginable
7,It's Quiet Uptown,ALL MEN (EXCEPT HAMILTON),His hair has gone grey. He passes every day
7,It's Quiet Uptown,ALL MEN (EXCEPT HAMILTON),They say he walks the length of the city
7,It's Quiet Uptown,HAMILTON,"You knock me out, I fall apart"
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),Can you imagine?
7,It's Quiet Uptown,HAMILTON,Look at where we are
7,It's Quiet Uptown,HAMILTON,Look at where we started
7,It's Quiet Uptown,HAMILTON,"I know I don't deserve you, Eliza"
7,It's Quiet Uptown,HAMILTON,But hear me out. That would be enough
7,It's Quiet Uptown,HAMILTON,If I could spare his life
7,It's Quiet Uptown,HAMILTON,If I could trade his life for mine
7,It's Quiet Uptown,HAMILTON,He'd be standing here right now
7,It's Quiet Uptown,HAMILTON,"And you would smile, and that would be enough"
7,It's Quiet Uptown,HAMILTON,I don't pretend to know
7,It's Quiet Uptown,HAMILTON,The challenges we're facing
7,It's Quiet Uptown,HAMILTON,I know there's no replacing what we've lost
7,It's Quiet Uptown,HAMILTON,And you need time
7,It's Quiet Uptown,HAMILTON,But I'm not afraid
7,It's Quiet Uptown,HAMILTON,I know who I married
7,It's Quiet Uptown,HAMILTON,Just let me stay here by your side
7,It's Quiet Uptown,HAMILTON,That would be enough
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),"If you see him in the street, walking by her"
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),"Side, talking by her side, have pity"
7,It's Quiet Uptown,HAMILTON,"Eliza, do you like it uptown? It's quiet uptown"
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),He is trying to do the unimaginable
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),"See them walking in the park, long after dark"
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),Taking in the sights of the city
7,It's Quiet Uptown,HAMILTON,"Look around, look around, Eliza"
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),They are trying to do the unimaginable
7,It's Quiet Uptown,ANGELICA,There are moments that the words don't reach
7,It's Quiet Uptown,ANGELICA,There is a grace too powerful to name
7,It's Quiet Uptown,ANGELICA,We push away what we can never understand
7,It's Quiet Uptown,ANGELICA,We push away the unimaginable
7,It's Quiet Uptown,ANGELICA,They are standing in the garden
7,It's Quiet Uptown,ANGELICA,Alexander by Eliza's side
7,It's Quiet Uptown,ANGELICA,She takes his hand
7,It's Quiet Uptown,ELIZA,It's quiet uptown
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),Forgiveness. Can you imagine?
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),Forgiveness. Can you imagine?
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),"If you see him in the street, walking by her"
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),"Side, talking by her side, have pity"
7,It's Quiet Uptown,COMPANY (EXCEPT HAMILTON AND ELIZA),They are going through the unimaginable
7,The Election of 1800,FULL COMPANY,The election of 1800
7,The Election of 1800,JEFFERSON,Can we get back to politics?
7,The Election of 1800,MADISON,Please?
7,The Election of 1800,JEFFERSON,"Yo. Ev'ry action has an equal, opposite reaction"
7,The Election of 1800,JEFFERSON,"John Adams shat the bed. I love the guy, but he's in traction"
7,The Election of 1800,JEFFERSON,Poor Alexander Hamilton? He is missing in action
7,The Election of 1800,JEFFERSON,So now I'm facing-
7,The Election of 1800,JEFFERSON/MADISON,Aaron Burr!
7,The Election of 1800,JEFFERSON,With his own faction
7,The Election of 1800,MADISON,He's very attractive in the North. New Yorkers like his chances
7,The Election of 1800,JEFFERSON,He's not very forthcoming on any particular stances
7,The Election of 1800,MADISON,"Ask him a question: it glances off, he obfuscates, he dances"
7,The Election of 1800,JEFFERSON,And they say I'm a Francophile: at least they know I know where France is!
7,The Election of 1800,MADISON,"Thomas that's the problem, see, they see Burr as a less extreme you"
7,The Election of 1800,JEFFERSON,Ha!
7,The Election of 1800,MADISON,"You need to change course, a key endorsement might redeem you"
7,The Election of 1800,JEFFERSON,Who did you have in mind?
7,The Election of 1800,MADISON,Don't laugh
7,The Election of 1800,JEFFERSON,Who is it?
7,The Election of 1800,MADISON,You used to work on the same staff
7,The Election of 1800,JEFFERSON,Whaaaat
7,The Election of 1800,MADISON,"It might be nice, it might be nice"
7,The Election of 1800,MADISON,To get Hamilton on your side
7,The Election of 1800,JEFFERSON/MADISON,"It might be nice, it might be nice"
7,The Election of 1800,JEFFERSON/MADISON,To get Hamilton on your side
7,The Election of 1800,BURR,Talk less!
7,The Election of 1800,ENSEMBLE,Burr!
7,The Election of 1800,BURR,Smile more!
7,The Election of 1800,ENSEMBLE,Burr!
7,The Election of 1800,BURR,Don't let 'em know what you're against or what you're for!
7,The Election of 1800,ENSEMBLE,Burr!
7,The Election of 1800,BURR,Shake hands with him!
7,The Election of 1800,ENSEMBLE,Burr!
7,The Election of 1800,BURR,Charm her!
7,The Election of 1800,ENSEMBLE,Burr!
7,The Election of 1800,BURR,"It's eighteen hundred, ladies, tell your husbands: vote for"
7,The Election of 1800,ENSEMBLE,Burr!
7,The Election of 1800,MALE VOTER 1,I don't like Adams
7,The Election of 1800,FEMALE VOTER 1,"Well, he's gonna lose, that's just defeatist"
7,The Election of 1800,MALE VOTER 1,And Jefferson-
7,The Election of 1800,TWO MEN VOTERS,In love with France!
7,The Election of 1800,FEMALE VOTER 1,"Yeah, he's so elitist!"
7,The Election of 1800,TWO WOMEN,I like that Aaron Burr!
7,The Election of 1800,FEMALE VOTER 2,I can't believe we're here with him!
7,The Election of 1800,MALE VOTER 1,He seems approachable...?
7,The Election of 1800,MALE VOTER 2,Like you could grab a beer with him!
7,The Election of 1800,ENSEMBLE,Dear Mr. Hamilton: your fellow Fed'ralists would like to know how you'll be voting
7,The Election of 1800,HAMILTON,It's quiet uptown
7,The Election of 1800,ENSEMBLE,"Dear Mr. Hamilton: John Adams doesn't stand a chance, so who are you promoting?"
7,The Election of 1800,HAMILTON,It's quiet uptown
7,The Election of 1800,MEN,Jefferson or Burr?
7,The Election of 1800,WOMEN,Jefferson or Burr?
7,The Election of 1800,MEN & WOMEN,We know it's lose-lose
7,The Election of 1800,MEN,Jefferson or Burr?
7,The Election of 1800,WOMEN,Jefferson or Burr?
7,The Election of 1800,MEN & WOMEN,But if you had to choose
7,The Election of 1800,VOTERS,Dear Mr. Hamilton: 
7,The Election of 1800,MEN & WOMEN,Jefferson or Burr?
7,The Election of 1800,VOTERS,John Adams doesn't stand a chance so who are you promoting? 
7,The Election of 1800,MEN & WOMEN,We know it's lose-lose
7,The Election of 1800,MEN & WOMEN,Jefferson or Burr?
7,The Election of 1800,VOTERS,But if you had to choose 
7,The Election of 1800,MEN & WOMEN,But if you had to choose
7,The Election of 1800,HAMILTON,"Well, if it isn't Aaron Burr. Sir!"
7,The Election of 1800,BURR,Alexander!
7,The Election of 1800,HAMILTON,"You've created quite a stir, sir!"
7,The Election of 1800,BURR,I'm going door to door!
7,The Election of 1800,HAMILTON,You're openly campaigning?
7,The Election of 1800,BURR,Sure!
7,The Election of 1800,HAMILTON,That's new
7,The Election of 1800,BURR,"Honestly, it's kind of draining"
7,The Election of 1800,HAMILTON,Burr-
7,The Election of 1800,BURR,Sir!
7,The Election of 1800,HAMILTON,Is there anything you wouldn't do?
7,The Election of 1800,BURR,No. I'm chasing what I want
7,The Election of 1800,BURR,And you know what?
7,The Election of 1800,HAMILTON,What?
7,The Election of 1800,BURR,I learned that from you
7,The Election of 1800,ENSEMBLE,If you had to choose
7,The Election of 1800,ENSEMBLE,If you had to choose
7,The Election of 1800,MADISON,It's a tie!
7,The Election of 1800,ENSEMBLE,If you had to choose
7,The Election of 1800,ENSEMBLE,If you had to choose
7,The Election of 1800,JEFFERSON,It's up to the delegates!
7,The Election of 1800,ENSEMBLE,If you had to choose
7,The Election of 1800,ENSEMBLE,If you had to choose
7,The Election of 1800,JEFFERSON/MADISON,It's up to Hamilton!
7,The Election of 1800,VOTERS,If you had to choose 
7,The Election of 1800,MADISON & ENSEMBLE,Jefferson or Burr?
7,The Election of 1800,VOTERS,If you had to choose
7,The Election of 1800,VOTERS,If you had to
7,The Election of 1800,VOTERS,Choose 
7,The Election of 1800,MADISON & ENSEMBLE,Choose
7,The Election of 1800,VOTERS,Choose 
7,The Election of 1800,MADISON & ENSEMBLE,Choose
7,The Election of 1800,VOTERS,Choose! 
7,The Election of 1800,MADISON & ENSEMBLE,Choose!
7,The Election of 1800,HAMILTON,Yo
7,The Election of 1800,ENSEMBLE,Oh!
7,The Election of 1800,HAMILTON,The people are asking to hear my voice
7,The Election of 1800,ENSEMBLE,Oh!
7,The Election of 1800,HAMILTON,For the country is facing a difficult choice
7,The Election of 1800,ENSEMBLE,Oh!
7,The Election of 1800,HAMILTON,And if you were to ask me who I'd promote-
7,The Election of 1800,ENSEMBLE,Oh!
7,The Election of 1800,HAMILTON,-Jefferson has my vote!
7,The Election of 1800,JEFFERSON/MADISON & ENSEMBLE,Oh!
7,The Election of 1800,HAMILTON,I have never agreed with Jefferson once
7,The Election of 1800,JEFFERSON/MADISON & ENSEMBLE,Oh!
7,The Election of 1800,HAMILTON,We have fought on like seventy-five diff'rent fronts
7,The Election of 1800,JEFFERSON/MADISON & ENSEMBLE,Oh!
7,The Election of 1800,HAMILTON,But when all is said and all is done
7,The Election of 1800,HAMILTON,Jefferson has beliefs. Burr has none
7,The Election of 1800,ENSEMBLE,Oooooooooooooh
7,The Election of 1800,JEFFERSON/MADISON,"Well, I'll be damned"
7,The Election of 1800,JEFFERSON/MADISON,"Well, I'll be damned"
7,The Election of 1800,MADISON,Hamilton's on your side
7,The Election of 1800,ENSEMBLE,"Well, I'll be damned"
7,The Election of 1800,ENSEMBLE,"Well, I'll be damned"
7,The Election of 1800,JEFFERSON,And?
7,The Election of 1800,MADISON,You won in a landslide
7,The Election of 1800,BURR,Congrats on a race well-run
7,The Election of 1800,BURR,I did give you a fight
7,The Election of 1800,JEFFERSON,Uh-huh
7,The Election of 1800,BURR,I look forward to our partnership
7,The Election of 1800,JEFFERSON,Our partnership?
7,The Election of 1800,BURR,As your vice-President
7,The Election of 1800,JEFFERSON,"Ha. Yeah, right"
7,The Election of 1800,JEFFERSON,"You hear this guy? Man openly campaigns against me, talkin' bout,"
7,The Election of 1800,JEFFERSON,"""I look forward to our partnership."""
7,The Election of 1800,MADISON,It's crazy that the guy who comes in second gets to be Vice President
7,The Election of 1800,JEFFERSON,"Ooh!, you know what? We can change that. You know why?"
7,The Election of 1800,MADISON,Why?
7,The Election of 1800,JEFFERSON,"cuz I'm the President. Hey, Burr, when you see Hamilton, thank him for the endorsement"
7,Your Obedient Servant,BURR,How does Hamilton
7,Your Obedient Servant,BURR,An arrogant
7,Your Obedient Servant,BURR,"Immigrant, orphan"
7,Your Obedient Servant,BURR,"Bastard, whoreson"
7,Your Obedient Servant,BURR,Somehow endorse
7,Your Obedient Servant,BURR,"Thomas Jefferson, his enemy"
7,Your Obedient Servant,BURR,A man he's despised since the beginning
7,Your Obedient Servant,BURR,Just to keep me from winning?
7,Your Obedient Servant,BURR,I wanna be in the room where it happens-
7,Your Obedient Servant,BURR & COMPANY,The room where it happens
7,Your Obedient Servant,BURR & COMPANY,The room where it happens
7,Your Obedient Servant,BURR,You've kept me from-
7,Your Obedient Servant,BURR & COMPANY,The room where it happens
7,Your Obedient Servant,BURR,For the last time
7,Your Obedient Servant,BURR,Dear Alexander:
7,Your Obedient Servant,BURR,I am slow to anger
7,Your Obedient Servant,BURR,But I toe the line
7,Your Obedient Servant,BURR,As I reckon with the effects
